optimized_right_x,optimized_right_y,optimized_left_x,optimized_left_y
4.86823,-166.715,9.01619,-169.92
4.35166,-167.918,8.98304,-171.296
4.38881,-167.934,8.24761,-170.982
3.79374,-169.078,9.4601,-172.93
3.83639,-169.096,12.4362,-174.197
3.31748,-170.315,11.9923,-175.247
3.26285,-170.291,11.5517,-176.283
2.89966,-171.403,11.1007,-177.313
2.90776,-171.406,10.5553,-178.458
2.38594,-172.383,9.88835,-179.715
2.48667,-172.426,7.11768,-178.226
1.65589,-173.172,6.13296,-179.7
1.48417,-173.097,8.72497,-181.482
0.549741,-173.652,7.12963,-183.28
0.11047,-174.461,5.17085,-184.832
0.484091,-175.817,1.62666,-183.218
0.606416,-175.901,-0.577443,-183.78
0.21885,-176.653,-1.55122,-183.87
0.375605,-176.803,-3.32623,-183.181
-0.279862,-177.225,-3.26012,-182.171
0.176109,-177.862,-5.59931,-183.898
-1.34005,-177.087,-6.11507,-186.42
-3.20828,-173.227,-8.04254,-185.819
-3.89044,-175.545,-9.50258,-185.228
-4.42489,-175.325,-10.8205,-184.63
-5.25736,-174.972,-12.0418,-184.04
-4.90424,-171.721,-10.965,-181.815
-5.85674,-171.258,-11.0397,-179.054
-6.8956,-170.74,-11.3595,-179.695
-7.87514,-170.254,-12.3208,-179.219
-9.35726,-173.243,-12.1134,-178.8
-10.53,-172.701,-14.6363,-180.832
-9.05087,-169.772,-12.9579,-177.509
-9.95275,-169.317,-13.8598,-177.053
-10.8222,-168.766,-16.3088,-181.903
-11.7596,-168.293,-17.2201,-181.443
-12.71,-167.815,-15.9748,-178.975
-13.8699,-170.119,-15.8743,-176.454
-15.695,-171.332,-16.1408,-176.982
-15.5082,-170.961,-17.0857,-176.506
-16.9281,-171.059,-17.1399,-176.614
-16.8507,-170.906,-17.9838,-175.88
-17.6366,-170.052,-17.9747,-175.862
-17.6024,-169.983,-19.025,-175.232
-18.6673,-169.737,-19.0335,-175.249
-18.641,-169.685,-19.9188,-174.598
-19.4094,-168.808,-19.8772,-174.516
-19.3332,-168.655,-20.7847,-173.966
-20.2517,-168.096,-20.4872,-173.372
-20.6101,-168.822,-22.0923,-174.198
-20.5848,-166.339,-22.748,-175.515
-19.6215,-164.369,-22.6371,-172.93
-20.6198,-163.885,-22.9259,-173.515
-22.7742,-168.329,-23.9102,-173.136
-23.8804,-167.795,-23.9102,-173.136
-22.7054,-165.359,-24.998,-172.916
-24.6329,-166.828,-24.8808,-172.674
-24.2984,-166.126,-26.3924,-173.003
-25.2449,-165.576,-26.3518,-172.919
-25.7472,-166.636,-27.0843,-171.976
-26.0453,-164.66,-27.2491,-172.322
-24.7515,-161.918,-28.2229,-171.861
-25.7624,-161.442,-27.9055,-171.191
-26.7479,-160.979,-29.8423,-172.707
-27.9405,-163.519,-30.8108,-174.76
-29.7256,-164.769,-31.8066,-174.292
-29.2691,-163.797,-32.784,-173.833
-30.2394,-163.341,-31.5052,-171.11
-30.765,-164.46,-31.7109,-168.997
-31.1726,-162.475,-31.7441,-169.068
-31.422,-163.005,-33.5376,-170.366
-32.95,-163.757,-34.735,-172.916
-32.5077,-162.813,-35.8394,-172.397
-33.333,-162.075,-34.5819,-169.723
-33.5407,-162.519,-34.8358,-167.782
-33.65,-160.249,-35.0244,-168.185
-32.6885,-158.193,-36.8908,-169.675
-33.6489,-157.744,-37.747,-171.504
-36.4621,-161.286,-38.7046,-171.056
-35.5391,-156.861,-39.6638,-170.607
-36.6275,-156.353,-40.5685,-170.074
-38.4427,-160.239,-41.5467,-169.728
-39.9949,-161.055,-40.648,-164.96
-39.5936,-160.194,-40.4715,-164.582
-40.3903,-159.392,-41.7268,-164.772
-40.8821,-160.449,-41.7169,-164.751
-41.2454,-158.723,-42.5597,-164.053
-39.5137,-155.008,-42.7493,-164.46
-40.4445,-154.571,-43.7111,-164.012
-42.9539,-157.477,-43.5807,-163.732
-42.9829,-157.538,-44.7293,-163.699
-43.9386,-157.19,-44.9278,-164.121
-43.957,-157.229,-45.8439,-163.584
-44.9003,-156.569,-45.8888,-163.679
-44.9056,-156.58,-46.8636,-163.323
-46.0755,-156.348,-46.8625,-163.32
-46.0709,-156.338,-47.67,-162.392
-47.1737,-156.054,-47.6382,-162.325
-47.1355,-155.968,-48.7257,-162.027
-48.0994,-155.449,-48.7,-161.972
-48.1379,-155.54,-49.7072,-161.725
-49.3901,-154.821,-49.7022,-161.713
-49.4455,-154.956,-50.671,-161.502
-50.7579,-154.601,-50.2792,-160.579
-50.7066,-154.478,-52.2413,-161.782
-51.6323,-153.779,-53.2912,-164.345
-51.615,-153.738,-54.5955,-163.801
-52.5571,-153.334,-55.6599,-163.354
-52.5479,-153.312,-56.6661,-162.922
-53.4678,-152.912,-57.641,-162.498
-53.5651,-153.135,-58.7128,-162.026
-54.6306,-152.762,-58.4942,-161.53
-54.6306,-152.762,-58.4062,-158.325
-55.3982,-152.278,-58.4416,-158.396
-55.2698,-152.02,-59.3628,-157.696
