-12.6767,-15.0578,-17.1902,-19.0374,-20.5677,-21.755,-22.579,-23.0256,-23.0871,-22.7624,-22.0572,-20.9835,-19.5597,-17.8101,-15.7647,-13.4584,-10.9308,-8.225,-5.38741,-2.46655,0.48761,3.42452,6.29394,9.04675,11.6359,14.017,16.1494,17.9965,19.5269,20.7142,21.5382,21.9847,22.0462,21.7216,21.0164,19.9427,18.5188,16.7692,14.7238,12.4175,9.8899,7.18415,4.34656,1.4257,-1.52846,-4.46537,-7.33479,-10.0876,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-10.5973,-13.1683,-15.5228,-17.6206,-19.4259,-20.9076,-22.0406,-22.8053,-23.1887,-23.1843,-22.7921,-22.0188,-20.8776,-19.3882,-17.5759,-15.4718,-13.1118,-10.5364,-7.78968,-4.91855,-1.97216,0.999061,3.94429,6.81312,9.55648,12.1274,14.4819,16.5798,18.385,19.8668,20.9997,21.7644,22.1479,22.1434,21.7512,20.9779,19.8368,18.3473,16.535,14.4309,12.071,9.49559,6.74883,3.8777,0.931313,-2.03991,-4.98514,-7.85397,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-11.1071,-13.6598,-15.9877,-18.051,-19.8144,-21.2476,-22.3261,-23.0316,-23.3519,-23.2815,-22.8217,-21.9803,-20.7717,-19.2166,-17.3416,-15.1788,-12.7652,-10.1421,-7.35437,-4.44969,-1.47778,1.51051,4.46405,7.33231,10.0662,12.619,14.9469,17.0102,18.7735,20.2067,21.2853,21.9907,22.311,22.2406,21.7808,20.9394,19.7309,18.1758,16.3008,14.138,11.7244,9.10127,6.31352,3.40884,0.436928,-2.55136,-5.5049,-8.37316,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-11.6168,-14.1513,-16.4527,-18.4814,-20.2028,-21.5875,-22.6117,-23.2579,-23.515,-23.3787,-22.8513,-21.9418,-20.6658,-19.0451,-17.1074,-14.8859,-12.4187,-9.7478,-6.91906,-3.98083,-0.983395,2.02196,4.98382,7.85149,10.5759,13.1105,15.4118,17.4406,19.162,20.5466,21.5708,22.217,22.4742,22.3379,21.8105,20.901,19.625,18.0042,16.0666,13.8451,11.3778,8.70695,5.87821,2.93998,-0.0574566,-3.06281,-6.02467,-8.89235,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-12.1265,-14.6429,-16.9176,-18.9118,-20.5913,-21.9274,-22.8972,-23.4841,-23.6782,-23.4759,-22.881,-21.9034,-20.5599,-18.8736,-16.8732,-14.593,-12.0721,-9.35348,-6.48374,-3.51197,-0.48901,2.53341,5.50358,8.37068,11.0856,13.602,15.8768,17.871,19.5505,20.8866,21.8564,22.4433,22.6373,22.4351,21.8401,20.8625,19.5191,17.8327,15.8324,13.5522,11.0312,8.31263,5.44289,2.47112,-0.551842,-3.57426,-6.54443,-9.41153,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-15.1344,-17.3826,-19.3422,-20.9798,-22.2673,-23.1828,-23.7104,-23.8413,-23.5732,-22.9106,-21.8649,-20.454,-18.702,-16.639,-14.3001,-11.7255,-8.95917,-6.04843,-3.04311,0.00537521,3.04486,6.02335,8.88987,11.5954,14.0936,16.3417,18.3014,19.939,21.2265,22.1419,22.6696,22.8005,22.5323,21.8697,20.824,19.4132,17.6612,15.5981,13.2593,10.6847,7.91831,5.00758,2.00226,-1.04623,-4.08571,-7.0642,-9.93072,-12.6362,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-13.1459,-15.626,-17.8475,-19.7726,-21.3683,-22.6073,-23.4683,-23.9367,-24.0045,-23.6704,-22.9402,-21.8264,-20.3481,-18.5305,-16.4048,-14.0072,-11.3789,-8.56485,-5.61312,-2.57425,0.49976,3.55631,6.54311,9.40905,12.1051,14.5851,16.8067,18.7318,20.3274,21.5664,22.4275,22.8959,22.9636,22.6295,21.8994,20.7856,19.3073,17.4897,15.3639,12.9664,10.3381,7.524,4.57227,1.5334,-1.54061,-4.59717,-7.58396,-10.4499,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-2.18037,-11.0324,-8.17053,-5.1778,-2.10539,0.994145,4.06776,7.06288,9.92824,12.6148,15.0767,17.2716,19.1622,20.7159,21.9063,22.713,23.1221,23.1268,22.7268,21.929,20.7471,19.2013,17.3181,15.1297,12.6735,9.99151,7.12968,4.13695,1.06454,-2.035,-0.812193,-336.105,22.9636,22.6295,21.8994,20.7856,19.3073,17.4897,15.3639,12.9664,10.3381,7.524,4.57227,1.5334,-1.54061,-4.59717,-7.58396,-10.4499,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-5.62007,-8.62349,-11.4883,-14.1654,-16.609,-18.7774,-14.9264,-248.344,9.49442,15.5682,17.7366,19.5926,21.1044,22.2462,22.9985,23.3484,23.2899,22.824,21.9586,20.7087,19.0954,17.1466,14.8955,12.3806,9.64493,6.73536,3.70164,0.595677,-2.52938,-2.035,-0.812193,-336.105,22.9636,22.6295,21.8994,20.7856,19.3073,17.4897,15.3639,12.9664,10.3381,7.524,4.57227,1.5334,-1.54061,-4.59717,-7.58396,-10.4499,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-14.6751,-17.1006,-19.2424,-21.0638,-22.5337,-23.627,-24.3249,-24.6156,-24.4939,-23.9621,-23.0291,-21.711,-20.0304,-18.0159,-14.4842,-29.3244,7.47398,10.9666,13.6343,16.0597,18.2015,20.0229,21.4929,22.5862,23.2841,23.5747,23.4531,22.9212,21.9883,20.6702,18.9895,16.9751,14.6613,12.0877,9.29836,6.34104,3.26633,0.126816,-3.02377,-6.13152,-9.14326,-12.0075,4.57227,1.5334,-1.54061,-4.59717,-7.58396,-10.4499,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-17.5921,-19.7073,-21.4942,-22.9222,-23.9669,-24.6105,-24.8418,-24.6571,-24.0593,-23.0587,-21.6726,-19.9245,-17.8444,-15.4679,-12.8356,-9.99263,-6.98757,-3.87186,-0.698808,2.4773,5.60212,8.62217,11.4858,14.144,16.5513,18.6665,20.4533,21.8814,22.9261,23.5696,23.801,23.6162,23.0184,22.0179,20.6317,18.8836,16.8035,14.427,11.7948,8.95178,5.94672,2.83101,-0.342044,-3.51815,-6.64297,-9.66302,-12.5266,-15.1848,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-15.6946,-18.0837,-20.1723,-21.9246,-23.3107,-24.3069,-24.896,-25.0681,-24.8202,-24.1565,-23.0884,-21.6341,-19.8186,-17.6729,-15.2337,-12.5427,-9.64606,-6.59326,-3.43655,-0.229947,2.97169,6.11357,9.14194,12.005,14.6537,17.0428,19.1314,20.8837,22.2699,23.266,23.8552,24.0273,23.7793,23.1156,22.0475,20.5933,18.7777,16.632,14.1928,11.5019,8.6052,5.55241,2.3957,-0.810904,-4.01254,-7.15442,-10.1828,-13.0458,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-16.2043,-18.5752,-20.6372,-22.355,-23.6992,-24.6468,-25.1816,-25.2944,-24.9833,-24.2537,-23.118,-21.5957,-19.7127,-17.5013,-14.9994,-12.2498,-9.29948,-6.19894,-3.00124,0.238913,3.46607,6.62502,9.6617,12.5242,15.1634,17.5344,19.5964,21.3141,22.6583,23.6059,24.1407,24.2536,23.9425,23.2129,22.0772,20.5548,18.6718,16.4605,13.9586,11.209,8.25863,5.15809,1.96038,-1.27976,-4.50692,-7.66587,-10.7026,-13.565,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-19.0667,-21.1021,-22.7854,-24.0877,-24.9867,-25.4671,-25.5207,-25.1465,-24.3509,-23.1476,-21.5572,-19.6068,-17.3298,-14.7652,-11.9569,-8.9529,-5.80462,-2.56592,0.707774,3.96046,7.13647,10.1815,13.0434,15.6732,18.0259,20.0613,21.7445,23.0468,23.9459,24.4263,24.4798,24.1056,23.3101,22.1068,20.5163,18.5659,16.289,13.7244,10.9161,7.91205,4.76377,1.52507,-1.74863,-5.00131,-8.17732,-11.2223,-14.0842,-16.714,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-19.0667,-21.1021,-22.7854,-24.0877,-24.9867,-25.4671,-25.5207,-25.1465,-24.3509,-23.1476,-21.5572,-19.6068,-17.3298,-14.7652,-11.9569,-8.9529,-5.80462,-2.56592,0.707774,3.96046,7.13647,10.1815,13.0434,15.6732,18.0259,20.0613,21.7445,23.0468,23.9459,24.4263,24.4798,24.1056,23.3101,22.1068,20.5163,18.5659,16.289,13.7244,10.9161,7.91205,4.76377,1.52507,-1.74863,-5.00131,-8.17732,-11.2223,-14.0842,-16.714,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,23.9459,24.4263,24.4798,24.1056,23.3101,22.1068,20.5163,18.5659,16.289,13.7244,10.9161,7.91205,4.76377,1.52507,-1.74863,-5.00131,-8.17732,-11.2223,-14.0842,-16.714,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-18.2432,-20.5414,-22.497,-24.0766,-25.2531,-26.0065,-26.3238,-26.1995,-25.6359,-24.6426,-23.2365,-21.4418,-19.2891,-16.8152,-14.0626,-11.0782,-7.91318,-4.62167,-1.25998,2.11435,5.44361,8.67082,11.7408,14.6009,17.2023,19.5005,21.4561,23.0357,24.2123,24.9656,25.2829,25.1587,24.5951,23.6018,22.1957,20.4009,18.2482,15.7744,13.0217,10.0373,6.87232,3.58081,0.219131,-3.15521,-6.48446,-9.71167,-12.7816,-15.6418,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-21.0329,-22.9619,-24.507,-25.6416,-26.3464,-26.6093,-26.4258,-25.7991,-24.7398,-23.2662,-21.4033,-19.1832,-16.6437,-13.8283,-10.7853,-7.5666,-4.22735,-0.824669,2.58322,5.938,9.18227,12.2605,15.1201,17.7121,19.9921,21.9211,23.4661,24.6007,25.3055,25.5684,25.385,24.7582,23.699,22.2253,20.3625,18.1423,15.6028,12.7875,9.74444,6.52575,3.1865,-0.216182,-3.62407,-6.97885,-10.2231,-13.3014,-16.161,-18.7529,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-19.2626,-21.5244,-23.4269,-24.9374,-26.0301,-26.6863,-26.8948,-26.6521,-25.9622,-24.8371,-23.2958,-21.3649,-19.0773,-16.4722,-13.5941,-10.4924,-7.22002,-3.83303,-0.389356,3.05208,6.43238,9.69372,12.7803,15.6393,18.2218,20.4836,22.386,23.8965,24.9892,25.6455,25.854,25.6112,24.9214,23.7962,22.255,20.324,18.0364,15.4313,12.5533,9.45153,6.17917,2.79218,-0.651496,-4.09293,-7.47323,-10.7346,-13.8211,-16.6801,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-19.7724,-22.016,-23.8918,-25.3678,-26.4186,-27.0262,-27.1804,-26.8784,-26.1254,-24.9343,-23.3254,-21.3264,-18.9714,-16.3006,-13.3599,-10.1995,-6.87345,-3.43871,0.0459577,3.52094,6.92677,10.2052,13.3001,16.1585,18.7315,20.9751,22.851,24.3269,25.3777,25.9854,26.1395,25.8375,25.0845,23.8934,22.2846,20.2856,17.9305,15.2598,12.3191,9.15863,5.8326,2.39786,-1.08681,-4.56179,-7.96762,-11.246,-14.3409,-17.1993,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
-24.3568,-25.7982,-26.807,-27.3662,-27.4659,-27.1047,-26.2885,-25.0315,-23.3551,-21.2879,-18.8655,-16.1291,-13.1257,-9.90658,-6.52687,-3.04439,0.481271,3.9898,7.42115,10.7166,13.8198,16.6777,19.2412,21.4667,23.3159,24.7573,25.7662,26.3253,26.4251,26.0638,25.2477,19.1163,57.3393,-25.4315,-1.71092,-20.7966,17.9305,15.2598,12.3191,9.15863,5.8326,2.39786,-1.08681,-4.56179,-7.96762,-11.246,-14.3409,-17.1993,13.9996,-22.1735,-85.7581,13.9996,-23.9267,-88.7332,15.3031,-25.213,-88.5442,16.612,-26.4467,-88.365,17.8706,-27.584,-88.2013,19.0285,-28.62,-88.0532,20.0819,-29.42,-84.5051,21.3783,-29.3903,-84.2962,21.3783,-30.745,-84.2914,22.725,-30.7767,-84.5157,22.725,-31.9033,
