optimized_right_x,optimized_right_y,optimized_left_x,optimized_left_y
-47.2465,-51.1565,-51.5523,-73.6144
-51.0878,-52.1247,-52.2813,-73.7906
-52.9398,-51.2692,-53.0023,-72.8669
-52.1518,-51.0646,-53.1175,-72.8932
-52.3211,-49.8171,-53.3488,-71.3977
-52.1245,-49.7761,-52.5328,-71.2223
-52.037,-48.9841,-54.6368,-70.6032
-52.1371,-48.9893,-54.6368,-70.6032
-52.6902,-48.3687,-52.9793,-68.726
-52.7209,-48.3628,-53.6369,-68.8541
-52.7072,-47.7864,-53.9892,-67.4137
-52.7472,-47.7688,-54.2593,-67.4642
-51.9976,-47.5216,-54.3186,-66.081
-51.8321,-47.6447,-53.5958,-65.9491
-50.4361,-48.3517,-56.15,-65.1287
-49.905,-48.3351,-58.77,-65.6045
-49.1497,-48.2493,-58.9837,-64.4244
-48.3393,-48.005,-59.2303,-63.0634
-47.465,-47.8005,-59.4496,-61.8647
-46.6867,-47.6721,-59.6344,-60.8717
-45.8737,-47.5939,-59.8313,-59.8408
-45.005,-47.5703,-56.8647,-59.2745
-44.3231,-47.6255,-55.1039,-57.7959
-43.6997,-47.7178,-55.4415,-57.8643
-43.5343,-47.7822,-58.2286,-57.3129
-43.1481,-46.9486,-60.1706,-57.7302
-42.1665,-46.4265,-60.4125,-56.6629
-42.2691,-46.5619,-60.6713,-55.5827
-41.7699,-47.2075,-60.9188,-54.6027
-41.9119,-47.3299,-61.2259,-53.4209
-41.6828,-48.3422,-57.7651,-50.9515
-41.5407,-48.2572,-56.7693,-50.744
-41.4732,-49.3804,-58.8809,-49.3433
-41.72,-49.4828,-61.7832,-49.4956
-41.2222,-50.1159,-61.4524,-46.6885
-41.0011,-51.0227,-60.6007,-44.3142
-40.8798,-50.9925,-59.2941,-42.0941
-41.3093,-52.1448,-56.6174,-44.0851
-40.8864,-52.0599,-54.4415,-43.7572
-43.424,-53.7094,-55.458,-42.5912
-45.0183,-53.9985,-53.9217,-41.5996
-44.82,-55.1455,-53.9217,-41.5996
-40.9284,-54.472,-52.0343,-41.7395
-39.2276,-55.4258,-51.714,-42.4623
-39.9449,-55.5484,-50.1659,-42.4295
-42.9369,-57.3182,-50.337,-41.9074
-44.3976,-57.5764,-49.162,-40.9295
-44.0927,-59.1593,-49.0842,-41.2444
-43.8168,-60.4721,-48.4036,-37.9618
-43.5518,-61.6881,-48.6194,-36.7416
-43.2949,-62.8562,-47.0608,-36.5576
-39.6238,-62.0485,-45.4276,-36.4784
-37.6677,-63.0859,-45.3587,-38.288
-38.5435,-63.2778,-43.9424,-40.7375
-38.301,-64.3842,-43.9145,-40.232
-38.1389,-64.3487,-41.4453,-37.634
-37.6762,-65.6985,-41.2997,-36.9829
-37.3314,-65.6228,-38.9519,-37.8923
-37.8344,-66.8314,-38.177,-41.1609
-38.0053,-66.8691,-38.3563,-41.3975
-39.8387,-68.3706,-36.8637,-42.9754
-41.9792,-68.8435,-37.4454,-43.4771
-41.7495,-69.8802,-36.8653,-45.46
-41.5214,-70.9056,-37.3229,-45.7338
-37.5208,-70.0156,-37.1666,-47.5936
-35.7772,-71.1953,-37.1083,-47.5694
-36.226,-71.2957,-36.9052,-48.7755
-38.5584,-72.9304,-36.8529,-48.7593
-40.9473,-73.4669,-36.6205,-49.9333
-40.7133,-74.5043,-36.302,-49.8542
-40.4881,-75.5164,-35.6457,-51.0077
-40.2782,-76.486,-35.3087,-50.94
-39.9883,-77.8739,-31.0461,-51.4652
-38.2157,-77.5034,-30.828,-52.7241
-34.7784,-78.1951,-34.884,-53.426
-34.3188,-78.1029,-36.0857,-54.8891
-35.3366,-79.6422,-35.0383,-54.7102
-38.2094,-80.1923,-34.8306,-55.8851
-39.2367,-81.757,-34.878,-55.8935
-34.6476,-80.8897,-34.5105,-57.308
-34.3913,-82.2396,-34.5105,-57.308
-37.2004,-82.7731,-34.2675,-58.4582
-36.9456,-84.1036,-34.228,-58.4499
-38.7242,-84.4442,-33.9771,-59.5999
-38.4917,-85.6451,-33.984,-59.6014
-36.322,-85.2248,-33.8227,-60.7723
-33.0591,-85.9574,-33.9135,-60.7923
-33.2584,-85.9964,-33.4329,-62.158
-33.0579,-87.0117,-34.2358,-62.3339
-33.3207,-87.0636,-32.1343,-63.0332
-37.8428,-89.0795,-28.8757,-62.3192
-37.8006,-89.7783,-28.5725,-63.7013
nan,nan,-30.5683,-64.1391
nan,nan,-32.742,-65.7082
nan,nan,-32.0668,-65.5593
nan,nan,-31.6501,-66.5618
nan,nan,-32.5228,-66.7545
nan,nan,-30.2122,-67.3236
nan,nan,-27.8858,-66.8081
nan,nan,-27.6602,-67.8221
nan,nan,-29.8657,-69.8719
nan,nan,-30.0258,-69.9078
nan,nan,-29.6033,-70.9191
nan,nan,-29.5434,-70.9056
nan,nan,-29.5009,-71.9757
nan,nan,-30.4111,-72.1809
nan,nan,-28.3948,-72.8255
nan,nan,-28.2088,-72.7841
nan,nan,-27.9837,-73.8229
nan,nan,-27.8847,-73.8015
nan,nan,-27.5756,-75.2796
nan,nan,-27.8671,-75.3405
nan,nan,-30.4753,-77.3322
nan,nan,-30.1242,-77.2618
nan,nan,-30.0437,-78.6285
nan,nan,-29.9606,-78.6126
nan,nan,-29.6143,-79.9384
nan,nan,-29.7576,-79.9654
nan,nan,-29.5021,-81.311
nan,nan,-29.3553,-81.2831
nan,nan,-29.0102,-82.584
nan,nan,-29.1815,-82.6168
nan,nan,-28.8693,-83.7815
nan,nan,-28.7293,-83.7544
nan,nan,-28.5641,-85.076
nan,nan,-28.5059,-85.0646
nan,nan,-28.1196,-86.0363
nan,nan,-28.1297,-86.0383
nan,nan,-27.8072,-87.3348
nan,nan,-27.8792,-87.3473
nan,nan,-27.2752,-88.8021
nan,nan,-27.0468,-88.781
