optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
77.8843,-88.0306,110.023,76.8744,-81.9362,108.702
77.8776,-88.1585,110.023,76.8794,-81.8379,108.702
78.8794,-88.2998,111.03,78.2,-81.9989,110.023
78.8827,-88.2373,111.03,78.2,-81.9989,110.023
79.9182,-88.0314,112.05,79.2186,-81.7763,111.03
79.9139,-88.1159,112.05,79.2291,-81.5745,111.03
81.243,-88.3622,113.384,80.231,-81.8221,112.05
81.2448,-88.3251,113.384,80.2309,-81.8248,112.05
82.5587,-88.2955,114.687,81.5509,-81.987,113.384
82.5593,-88.2815,114.687,81.5429,-82.1529,113.384
83.8612,-88.6023,115.996,82.8381,-82.1192,114.687
83.8641,-88.5368,115.996,82.842,-82.0318,114.687
84.9165,-88.0716,117.028,84.1296,-82.3735,115.996
84.9164,-88.0745,117.028,84.1228,-82.5295,115.996
86.1181,-88.2128,118.236,85.174,-82.1294,117.028
86.1095,-88.4063,118.236,85.1821,-81.9421,117.028
87.3519,-88.1701,119.469,86.3794,-82.281,118.236
87.3586,-88.0218,119.469,86.3786,-82.2995,118.236
88.5921,-88.2514,120.715,87.6321,-81.9772,119.469
88.5921,-88.2514,120.715,87.6155,-82.3432,119.469
89.7984,-88.5665,121.936,88.8615,-82.4843,120.715
89.797,-88.5963,121.936,88.8783,-82.1243,120.715
91.0837,-88.8323,123.233,90.1041,-82.0872,121.936
91.0795,-88.9221,123.233,90.1094,-81.9753,121.936
92.392,-88.8914,124.541,91.3949,-82.233,123.233
92.392,-88.8933,124.541,91.3859,-82.4226,123.233
93.7167,-88.5863,125.85,92.6796,-82.7592,124.541
93.7584,-87.6966,125.85,92.6788,-82.7744,124.541
94.6983,-89.2178,126.857,93.9992,-82.5621,125.85
94.664,-89.967,126.857,94.004,-82.4603,125.85
95.7652,-88.0192,127.864,95.0056,-82.5061,126.857
95.7348,-88.7186,127.864,95.0104,-82.4015,126.857
96.7428,-88.6722,128.867,96.0117,-82.3464,127.864
96.7408,-88.7191,128.867,96.0076,-82.4401,127.864
97.8543,-88.5822,129.974,97.0057,-82.4825,128.867
97.8578,-88.501,129.974,97.0046,-82.5088,128.867
99.142,-88.4713,131.258,98.1166,-82.4619,129.974
99.1436,-88.4339,131.258,98.1177,-82.4347,129.974
100.163,-88.6464,132.29,99.4002,-82.5864,131.258
100.167,-88.559,132.29,99.4002,-82.5864,131.258
