x,y,z,theta,kappa,s,dkappa
38.8211,-59.2514,0,-2.97674,0.116253,239.598,-0.046363
37.8422,-59.4661,0,-2.88137,0.0757895,240.6,-0.0356283
36.8824,-59.7551,0,-2.82234,0.0427188,241.603,-0.031151
35.9359,-60.0852,0,-2.79465,0.0135861,242.605,-0.024907
34.9942,-60.429,0,-2.79182,-0.00622906,243.608,-0.0145633
34.0506,-60.7677,0,-2.80359,-0.015429,244.61,-0.00368093
33.1023,-61.0926,0,-2.81927,-0.0149452,245.613,0.00167296
32.1491,-61.4033,0,-2.83351,-0.0135841,246.615,0.00103004
31.1918,-61.7009,0,-2.84673,-0.0129002,247.618,0.00032598
30.2307,-61.9861,0,-2.85959,-0.0127713,248.62,0.000277377
29.2661,-62.2589,0,-2.87215,-0.0121662,249.623,0.000930245
28.2982,-62.5201,0,-2.88377,-0.010906,250.625,0.00158358
27.3276,-62.7707,0,-2.89379,-0.00893842,251.628,0.00245089
26.3547,-63.0126,0,-2.90133,-0.00593644,252.63,0.00353666
25.3804,-63.2489,0,-2.90533,-0.0018539,253.633,0.00460276
24.4058,-63.4835,0,-2.90464,0.00366317,254.635,0.00719421
23.432,-63.7219,0,-2.89665,0.0129522,255.638,0.0113192
22.4616,-63.9734,0,-2.8773,0.0263226,256.64,0.015334
21.4982,-64.2506,0,-2.84257,0.0435834,257.643,0.0190089
20.5481,-64.5699,0,-2.78862,0.0648199,258.645,0.0237128
19.621,-64.9507,0,-2.71062,0.0920393,259.648,0.031128
18.7335,-65.4158,0,-2.60129,0.126652,260.65,0.0339791
17.912,-65.989,0,-2.45835,0.157377,261.653,0.0272375
17.1907,-66.6834,0,-2.28802,0.181377,262.655,0.0209359
16.6066,-67.4963,0,-2.09659,0.19891,263.658,0.0103989
16.1937,-68.408,0,-1.896,0.196924,264.66,-0.0152689
15.9653,-69.3826,0,-1.71043,0.169519,265.663,-0.0376241
15.9038,-70.3823,0,-1.56107,0.128582,266.665,-0.038008
15.972,-71.382,0,-1.44997,0.0941495,267.668,-0.0315471
16.1346,-72.3709,0,-1.37096,0.0637712,268.67,-0.0297225
16.36,-73.3477,0,-1.3218,0.0351072,269.673,-0.0249767
16.6204,-74.3157,0,-1.29761,0.0146855,270.675,-0.0158316
16.8958,-75.2796,0,-1.28934,0.00332412,271.678,-0.00680898
17.1751,-76.2424,0,-1.28805,0.000140977,272.68,-0.00146043
17.4547,-77.2052,0,-1.28838,-0.000549981,273.683,8.82666e-05
17.7339,-78.168,0,-1.28863,0.000325116,274.685,0.00165915
18.0135,-79.1307,0,-1.28726,0.0024441,275.688,0.00188719
18.2954,-80.0928,0,-1.28406,0.00375799,276.69,0.000733301
18.5808,-81.0538,0,-1.28011,0.00391384,277.693,-0.000422256
18.8699,-82.0137,0,-1.27657,0.00308816,278.695,-0.000863608
19.162,-82.9727,0,-1.27386,0.00236837,279.698,-0.000572359
19.4564,-83.931,0,-1.27172,0.00194061,280.7,-0.000281032
19.7526,-84.8887,0,-1.26987,0.0017633,281.703,-0.000158176
20.0506,-85.8459,0,-1.26819,0.00157933,282.705,-0.000208864
20.3501,-86.8027,0,-1.26672,0.00134453,283.708,-0.000259555
20.6508,-87.759,0,-1.26551,0.0010701,284.71,-0.000264898
20.9526,-88.715,0,-1.26457,0.000825341,285.713,-0.000223401
21.2552,-89.6707,0,-1.26384,0.00062218,286.715,-0.000181907
21.5584,-90.6263,0,-1.26331,0.000448837,287.718,-0.000188257
21.862,-91.5817,0,-1.26296,0.000232087,288.72,-0.000244162
22.1658,-92.5371,0,-1.26286,-4.07071e-05,289.723,-0.000300067
22.4696,-93.4924,0,-1.26306,-0.000381322,290.725,-0.000403866
22.773,-94.4479,0,-1.26367,-0.000863165,291.728,-0.00055742
23.0755,-95.4037,0,-1.26485,-0.00149895,292.73,-0.000710989
23.3767,-96.3599,0,-1.26672,-0.00223038,293.733,-0.000627029
23.6757,-97.3167,0,-1.26922,-0.00269286,294.735,-0.000295616
23.9721,-98.2744,0,-1.27201,-0.00282309,295.738,3.57994e-05
24.2659,-99.2329,0,-1.27477,-0.00265488,296.74,0.000229375
24.5571,-100.192,0,-1.27731,-0.00240005,297.743,0.00027903
24.846,-101.152,0,-1.27957,-0.00209542,298.745,0.000328701
25.1329,-102.113,0,-1.28151,-0.00181403,299.748,8.0072e-05
25.418,-103.074,0,-1.28338,-0.00201502,300.75,-0.000481067
25.7011,-104.036,0,-1.28573,-0.00277861,301.753,-0.00104235
25.9815,-104.998,0,-1.28912,-0.00398825,302.755,-0.00112617
26.258,-105.962,0,-1.29361,-0.00490763,303.758,-0.000707943
26.5299,-106.927,0,-1.29882,-0.00540756,304.76,-0.000289377
26.7966,-107.893,0,-1.3043,-0.00539054,305.763,0.000527643
27.0581,-108.861,0,-1.30923,-0.00424183,306.765,0.00176395
27.3156,-109.83,0,-1.31239,-0.00185405,307.768,0.00299962
27.5714,-110.799,0,-1.31258,0.00147108,308.77,0.00299935
27.8286,-111.768,0,-1.30982,0.00382345,309.773,0.00169336
