optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
170.626,-4.09142,121.884,173.312,-0.947081,123.033
172.142,-4.4321,123.033,173.36,-0.801548,123.033
172.233,-4.16104,123.033,174.521,-0.372714,124.254
173.701,-4.47279,124.254,174.555,-0.201494,124.254
173.627,-4.84051,124.254,175.618,-0.199943,125.525
175.149,-5.00219,125.525,175.619,-0.189835,125.525
175.163,-4.85757,125.525,176.824,-0.23396,126.859
176.645,-4.73851,126.859,176.825,-0.189562,126.859
176.648,-4.66201,126.859,178.15,-0.216985,128.227
178.051,-4.94827,128.227,178.149,-0.263947,128.227
178.051,-4.93831,128.227,179.564,-0.193309,129.649
179.486,-4.79312,129.649,179.564,-0.193309,129.649
179.501,-3.8997,129.649,181.018,-0.406143,131.109
180.944,-5.08631,131.109,181.015,-0.58776,131.109
180.946,-4.97314,131.109,182.467,-0.453932,132.554
182.405,-3.96745,132.554,182.468,-0.373281,132.554
182.384,-5.18084,132.554,183.955,-0.400719,134.04
183.866,-5.2082,134.04,183.957,-0.283161,134.04
183.866,-5.2082,134.04,185.433,-0.312899,135.512
185.336,-5.14297,135.512,185.434,-0.293762,135.512
185.336,-5.15078,135.512,186.937,-0.327745,137.01
186.827,-5.18451,137.01,186.938,-0.294941,137.01
186.827,-5.1767,137.01,188.415,-0.331355,138.483
188.295,-5.21288,138.483,188.414,-0.380559,138.483
188.295,-5.20976,138.483,189.421,-0.500608,139.49
189.303,-5.04646,139.49,189.418,-0.605944,139.49
189.305,-4.96855,139.49,190.45,-0.632957,140.522
190.336,-4.99553,140.522,190.451,-0.596153,140.522
190.334,-5.083,140.522,191.463,-0.445319,141.529
191.337,-5.20489,141.529,191.463,-0.440926,141.529
191.338,-5.19171,141.529,192.498,-0.37942,142.561
192.369,-5.2192,142.561,192.501,-0.281017,142.561
192.37,-5.18552,142.561,193.521,-0.403432,143.584
193.393,-5.21276,143.584,193.521,-0.401968,143.584
193.392,-5.25962,143.584,194.525,-0.427773,144.591
194.4,-5.28554,144.591,194.526,-0.388235,144.591
194.401,-5.27822,144.591,195.554,-0.412832,145.623
195.437,-5.30303,145.623,195.552,-0.465551,145.623
195.436,-5.31035,145.623,196.581,-0.3934,146.655
196.476,-5.23757,146.655,196.581,-0.387152,146.655
196.474,-5.30318,146.655,197.594,-0.406601,147.675
197.502,-5.2229,147.675,197.589,-0.650306,147.675
197.504,-5.12009,147.675,198.611,-0.905836,148.707
198.543,-5.04503,148.707,198.613,-0.794133,148.707
198.543,-5.0462,148.707,199.634,-0.54329,149.731
199.57,-5.33661,149.731,199.635,-0.479233,149.731
199.569,-5.38348,149.731,201.099,-0.586662,151.204
201.049,-5.3989,151.204,201.1,-0.497311,151.204
201.049,-5.39451,151.204,202.575,-0.506641,152.689
202.544,-5.404,152.689,202.575,-0.502247,152.689
202.544,-5.40107,152.689,204.026,-0.506082,154.149
204.013,-5.40499,154.149,204.026,-0.552956,154.149
204.013,-5.40206,154.149,205.474,-0.740739,155.608
205.483,-5.39923,155.608,205.474,-0.744547,155.608
205.483,-5.31573,155.608,206.899,-0.545942,157.043
206.926,-5.12897,157.043,206.899,-0.645549,157.043
206.927,-5.21021,157.043,208.317,-1.07331,158.465
208.36,-5.38657,158.465,208.318,-1.2315,158.465
208.359,-5.3397,158.465,209.685,2.48547,159.879
209.779,-5.41504,159.879,209.665,4.15928,159.879
209.779,-5.46348,159.879,211.067,4.17485,161.276
211.169,-4.97195,161.276,212.471,4.18902,162.673
211.167,-4.83553,161.276,213.866,4.20353,164.07
212.562,-4.73865,162.673,213.897,1.249,164.07
212.563,-4.83239,162.673,215.324,-0.848917,165.477
213.961,-4.91004,164.07,215.323,-0.741503,165.477
213.959,-4.73066,164.07,216.713,1.61044,166.899
215.371,-4.94221,165.477,216.68,4.23728,166.899
215.373,-5.11446,165.477,218.144,4.25744,168.372
216.802,-5.44925,166.899,219.617,4.28024,169.857
216.804,-5.61096,166.899,221.087,4.30538,171.339
218.28,-5.59065,168.372,222.548,4.33265,172.811
218.278,-5.50101,168.372,223.971,4.36162,174.246
219.768,-5.47797,169.857,225.303,4.39124,175.592
219.769,-5.53421,169.857,226.546,4.42158,176.851
221.256,-5.60411,171.339,227.567,4.46938,178.021
221.248,-5.12918,171.339,228.534,1.45685,179.053
222.72,-4.89074,172.811,229.316,1.64406,180.296
222.726,-5.17976,172.811,229.815,1.93572,181.642
224.171,-5.50391,174.246,230.065,2.25273,182.957
224.175,-5.70504,174.246,230.48,1.68538,182.957
225.527,-5.67502,175.592,231.448,1.28419,184.014
225.525,-5.61253,175.592,231.336,1.38189,184.014
226.792,-5.67697,176.851,231.642,1.80784,184.97
